race_id,series,year,race_file,driver_key,race_laps,race_relative_pace,race_relative_time
F1_2021_1059_french_grand_prix,F1,2021,1059_french_grand_prix,842,52,-0.13950902570155238,-0.14525000000000432
F1_2021_1059_french_grand_prix,F1,2021,1059_french_grand_prix,844,50,0.16681124257037094,0.16824999999999335
F1_2021_1059_french_grand_prix,F1,2021,1059_french_grand_prix,846,52,-0.28626607387506525,-0.3225000000000051
F1_2021_1059_french_grand_prix,F1,2021,1059_french_grand_prix,847,51,0.32127589187971295,0.3060000000000116
F1_2021_1059_french_grand_prix,F1,2021,1059_french_grand_prix,849,51,0.5018997307784947,0.5464999999999947
F1_2021_1059_french_grand_prix,F1,2021,1059_french_grand_prix,852,51,0.3436973491296395,0.35200000000000387
F1_2021_1059_french_grand_prix,F1,2021,1059_french_grand_prix,853,51,1.2538001393503095,1.3275000000000006
F1_2021_1059_french_grand_prix,F1,2021,1059_french_grand_prix,854,50,0.8656725904901181,1.076749999999997
F1_2021_1060_austrian_grand_prix,F1,2021,1060_austrian_grand_prix,1,68,-0.730166707706557,-0.573999999999991
F1_2021_1060_austrian_grand_prix,F1,2021,1060_austrian_grand_prix,20,67,0,0
F1_2021_1060_austrian_grand_prix,F1,2021,1060_austrian_grand_prix,4,69,0.15011205643937686,0.12099999999999511
F1_2021_1060_austrian_grand_prix,F1,2021,1060_austrian_grand_prix,8,68,0.23888163093330028,0.2289999999999921
F1_2021_1060_austrian_grand_prix,F1,2021,1060_austrian_grand_prix,815,70,-0.31948357402228916,-0.25950000000000273
F1_2021_1060_austrian_grand_prix,F1,2021,1060_austrian_grand_prix,817,70,-0.048750075605417394,-0.04700000000000415
F1_2021_1060_austrian_grand_prix,F1,2021,1060_austrian_grand_prix,822,70,-0.6812474511676608,-0.6539999999999964
F1_2021_1060_austrian_grand_prix,F1,2021,1060_austrian_grand_prix,830,69,-1.3634147421962566,-1.0459999999999923
F1_2021_1060_austrian_grand_prix,F1,2021,1060_austrian_grand_prix,832,70,-0.10260508437716143,-0.08325000000000671
F1_2021_1060_austrian_grand_prix,F1,2021,1060_austrian_grand_prix,840,68,0.029992594131449057,0.023999999999993804
F1_2021_1060_austrian_grand_prix,F1,2021,1060_austrian_grand_prix,841,69,0.43494900904412126,0.3644999999999925
F1_2021_1060_austrian_grand_prix,F1,2021,1060_austrian_grand_prix,842,69,-0.3920371629419057,-0.402000000000001
F1_2021_1060_austrian_grand_prix,F1,2021,1060_austrian_grand_prix,844,70,-0.08192985705531064,-0.06225000000000591
F1_2021_1060_austrian_grand_prix,F1,2021,1060_austrian_grand_prix,846,70,-0.562127198625371,-0.5260000000000034
F1_2021_1060_austrian_grand_prix,F1,2021,1060_austrian_grand_prix,847,69,0.24782813582224786,0.1770000000000067
F1_2021_1060_austrian_grand_prix,F1,2021,1060_austrian_grand_prix,849,69,0.6613239928735068,0.5174999999999983
F1_2021_1060_austrian_grand_prix,F1,2021,1060_austrian_grand_prix,852,68,0.0034378257533257597,0.0032500000000013074
F1_2021_1060_austrian_grand_prix,F1,2021,1060_austrian_grand_prix,853,65,1.6722201984472136,1.347999999999999
F1_2021_1060_austrian_grand_prix,F1,2021,1060_austrian_grand_prix,854,67,1.0307044079213166,0.8799999999999955
F1_2021_1061_british_grand_prix,F1,2021,1061_british_grand_prix,1,51,-1.5610651130960334,-1.7049999999999983
F1_2021_1061_british_grand_prix,F1,2021,1061_british_grand_prix,20,38,0.09149075404160945,0.09775000000000489
F1_2021_1061_british_grand_prix,F1,2021,1061_british_grand_prix,4,51,-0.014218294511692769,-0.015000000000000568
F1_2021_1061_british_grand_prix,F1,2021,1061_british_grand_prix,8,49,0.22264439917645987,0.23499999999999943
F1_2021_1061_british_grand_prix,F1,2021,1061_british_grand_prix,815,48,-0.03497825305821129,-0.027499999999996305
F1_2021_1061_british_grand_prix,F1,2021,1061_british_grand_prix,817,51,-0.6958286197719046,-0.6410000000000053
F1_2021_1061_british_grand_prix,F1,2021,1061_british_grand_prix,822,51,-1.2859456764355597,-1.3689999999999998
F1_2021_1061_british_grand_prix,F1,2021,1061_british_grand_prix,832,51,-0.6846496773905435,-0.6605000000000132
F1_2021_1061_british_grand_prix,F1,2021,1061_british_grand_prix,839,51,0,0
F1_2021_1061_british_grand_prix,F1,2021,1061_british_grand_prix,840,51,0.030554739446640226,0.028999999999996362
F1_2021_1061_british_grand_prix,F1,2021,1061_british_grand_prix,841,50,0.33911428056290505,0.33449999999999847
F1_2021_1061_british_grand_prix,F1,2021,1061_british_grand_prix,842,50,-0.02323023101552365,-0.01950000000000074
F1_2021_1061_british_grand_prix,F1,2021,1061_british_grand_prix,844,51,-1.4402872008125023,-1.458999999999989
F1_2021_1061_british_grand_prix,F1,2021,1061_british_grand_prix,846,51,-1.038959851530928,-1.157999999999987
F1_2021_1061_british_grand_prix,F1,2021,1061_british_grand_prix,847,50,0.3475145143167835,0.36650000000000205
F1_2021_1061_british_grand_prix,F1,2021,1061_british_grand_prix,849,50,0.39211179458546985,0.36675000000000324
F1_2021_1061_british_grand_prix,F1,2021,1061_british_grand_prix,852,51,0.20982150326182508,0.20249999999998636
F1_2021_1061_british_grand_prix,F1,2021,1061_british_grand_prix,853,50,1.6871382516133169,1.669000000000004
F1_2021_1061_british_grand_prix,F1,2021,1061_british_grand_prix,854,50,1.5292011046181346,1.5984999999999943
F1_2021_1062_hungarian_grand_prix,F1,2021,1062_hungarian_grand_prix,1,67,-1.0909743507964895,-0.9000000000000057
F1_2021_1062_hungarian_grand_prix,F1,2021,1062_hungarian_grand_prix,20,69,-0.68355886505675445,-0.6635000000000133
F1_2021_1062_hungarian_grand_prix,F1,2021,1062_hungarian_grand_prix,4,69,-0.46523429441756947,-0.5099999999999909
F1_2021_1062_hungarian_grand_prix,F1,2021,1062_hungarian_grand_prix,8,67,0.05732913531912312,0.05649999999999977
F1_2021_1062_hungarian_grand_prix,F1,2021,1062_hungarian_grand_prix,817,68,0.5598287935926705,0.546750000000003
F1_2021_1062_hungarian_grand_prix,F1,2021,1062_hungarian_grand_prix,830,68,0.11302125891667991,0.15499999999999403
F1_2021_1062_hungarian_grand_prix,F1,2021,1062_hungarian_grand_prix,832,70,-0.5745479446936135,-0.49799999999999756
F1_2021_1062_hungarian_grand_prix,F1,2021,1062_hungarian_grand_prix,839,69,-0.683882016341545,-0.6859999999999928
F1_2021_1062_hungarian_grand_prix,F1,2021,1062_hungarian_grand_prix,841,67,0.5151879652895512,0.45600000000000307
F1_2021_1062_hungarian_grand_prix,F1,2021,1062_hungarian_grand_prix,842,68,-0.22138926904160694,-0.1872500000000059
F1_2021_1062_hungarian_grand_prix,F1,2021,1062_hungarian_grand_prix,846,2,1.196026235295758,10.823499999999996
F1_2021_1062_hungarian_grand_prix,F1,2021,1062_hungarian_grand_prix,847,69,0.3280757605671705,0.3269999999999982
F1_2021_1062_hungarian_grand_prix,F1,2021,1062_hungarian_grand_prix,849,69,0.3841913776929193,0.4749999999999943
F1_2021_1062_hungarian_grand_prix,F1,2021,1062_hungarian_grand_prix,852,68,0.09205643245302475,0.08249999999999602
F1_2021_1062_hungarian_grand_prix,F1,2021,1062_hungarian_grand_prix,853,3,0.6954667142425901,7.679000000000002
F1_2021_1062_hungarian_grand_prix,F1,2021,1062_hungarian_grand_prix,854,68,0.7949408308219834,0.8272499999999994
F1_2021_1063_belgian_grand_prix,F1,2021,1063_belgian_grand_prix,1,1,-1.2959590860757915,-15.777000000000015
F1_2021_1063_belgian_grand_prix,F1,2021,1063_belgian_grand_prix,20,1,-0.8952689408087747,-10.899000000000001
F1_2021_1063_belgian_grand_prix,F1,2021,1063_belgian_grand_prix,4,1,0.1816987702604826,2.211999999999989
F1_2021_1063_belgian_grand_prix,F1,2021,1063_belgian_grand_prix,8,1,1.451947316059812,17.675999999999988
F1_2021_1063_belgian_grand_prix,F1,2021,1063_belgian_grand_prix,815,1,1.6286354059469286,19.826999999999998
F1_2021_1063_belgian_grand_prix,F1,2021,1063_belgian_grand_prix,817,1,-1.140299425296579,-13.882000000000005
F1_2021_1063_belgian_grand_prix,F1,2021,1063_belgian_grand_prix,822,1,0.3315263276543,4.036000000000001
F1_2021_1063_belgian_grand_prix,F1,2021,1063_belgian_grand_prix,830,1,-1.5096112115041447,-18.378000000000014
F1_2021_1063_belgian_grand_prix,F1,2021,1063_belgian_grand_prix,832,1,-0.18169877026048492,-2.2120000000000175
F1_2021_1063_belgian_grand_prix,F1,2021,1063_belgian_grand_prix,839,1,-0.5584855058774993,-6.799000000000007
F1_2021_1063_belgian_grand_prix,F1,2021,1063_belgian_grand_prix,840,1,1.2920983979192602,15.72999999999999
F1_2021_1063_belgian_grand_prix,F1,2021,1063_belgian_grand_prix,841,1,0.47519321245790974,5.784999999999997
F1_2021_1063_belgian_grand_prix,F1,2021,1063_belgian_grand_prix,842,1,-0.6736490121637564,-8.201000000000022
F1_2021_1063_belgian_grand_prix,F1,2021,1063_belgian_grand_prix,844,1,-0.47396107793986963,-5.77000000000001
F1_2021_1063_belgian_grand_prix,F1,2021,1063_belgian_grand_prix,846,1,0.7172665741024149,8.732
F1_2021_1063_belgian_grand_prix,F1,2021,1063_belgian_grand_prix,847,1,-1.3457373206046577,-16.38300000000001
F1_2021_1063_belgian_grand_prix,F1,2021,1063_belgian_grand_prix,849,1,-0.23763767737955643,-2.8930000000000007
F1_2021_1063_belgian_grand_prix,F1,2021,1063_belgian_grand_prix,852,1,0.8173980392685669,9.950999999999993
F1_2021_1063_belgian_grand_prix,F1,2021,1063_belgian_grand_prix,853,1,1.1183674308754428,13.61499999999998
F1_2021_1063_belgian_grand_prix,F1,2021,1063_belgian_grand_prix,854,1,0.9141616700854065,11.12899999999999
F1_2021_1064_dutch_grand_prix,F1,2021,1064_dutch_grand_prix,1,69,-1.5190959577140615,-1.9960000000000093
F1_2021_1064_dutch_grand_prix,F1,2021,1064_dutch_grand_prix,20,67,0.14803967572109547,0.20650000000000546
F1_2021_1064_dutch_grand_prix,F1,2021,1064_dutch_grand_prix,4,70,-0.14659974397610603,-0.19675000000000153
F1_2021_1064_dutch_grand_prix,F1,2021,1064_dutch_grand_prix,815,68,-0.2931109292445472,-0.4267500000000055
F1_2021_1064_dutch_grand_prix,F1,2021,1064_dutch_grand_prix,817,70,0.04164449330399726,0.05275000000000318
F1_2021_1064_dutch_grand_prix,F1,2021,1064_dutch_grand_prix,822,70,-1.076672352227245,-1.301000000000002
F1_2021_1064_dutch_grand_prix,F1,2021,1064_dutch_grand_prix,830,70,-1.5559097635969408,-1.9949999999999974
F1_2021_1064_dutch_grand_prix,F1,2021,1064_dutch_grand_prix,832,70,-0.15872150678456418,-0.2224999999999966
F1_2021_1064_dutch_grand_prix,F1,2021,1064_dutch_grand_prix,839,70,-0.047661992503512926,-0.06974999999999909
F1_2021_1064_dutch_grand_prix,F1,2021,1064_dutch_grand_prix,840,69,0.26038354801811486,0.42349999999999
F1_2021_1064_dutch_grand_prix,F1,2021,1064_dutch_grand_prix,841,68,0.0866060935715868,0.12249999999999517
F1_2021_1064_dutch_grand_prix,F1,2021,1064_dutch_grand_prix,842,70,-0.42051167758383073,-0.5145000000000053
F1_2021_1064_dutch_grand_prix,F1,2021,1064_dutch_grand_prix,844,70,-0.4882757535152812,-0.6610000000000014
F1_2021_1064_dutch_grand_prix,F1,2021,1064_dutch_grand_prix,846,70,5.671727643829504e-4,5.000000000023874e-4
F1_2021_1064_dutch_grand_prix,F1,2021,1064_dutch_grand_prix,847,67,0.25628990004460606,0.33450000000000557
F1_2021_1064_dutch_grand_prix,F1,2021,1064_dutch_grand_prix,849,69,0.6124926274774096,0.7439999999999998
F1_2021_1064_dutch_grand_prix,F1,2021,1064_dutch_grand_prix,852,46,0.29344389217252514,0.3544999999999945
F1_2021_1064_dutch_grand_prix,F1,2021,1064_dutch_grand_prix,853,40,0.8644885184008272,1.1090000000000018
F1_2021_1064_dutch_grand_prix,F1,2021,1064_dutch_grand_prix,854,65,0.9710038855418518,1.137999999999991
F1_2021_1064_dutch_grand_prix,F1,2021,1064_dutch_grand_prix,9,69,0.6608216291954299,0.8105000000000047
F1_2021_1065_italian_grand_prix,F1,2021,1065_italian_grand_prix,1,25,-0.6142784190726669,-0.6940000000000026
F1_2021_1065_italian_grand_prix,F1,2021,1065_italian_grand_prix,20,51,0.3645068578230479,0.20300000000000296
F1_2021_1065_italian_grand_prix,F1,2021,1065_italian_grand_prix,4,53,0.00969554631802735,0.0049999999999954525
F1_2021_1065_italian_grand_prix,F1,2021,1065_italian_grand_prix,815,53,-0.5465835132826676,-0.42449999999999477
F1_2021_1065_italian_grand_prix,F1,2021,1065_italian_grand_prix,817,52,-0.9193750134558114,-0.6550000000000011
F1_2021_1065_italian_grand_prix,F1,2021,1065_italian_grand_prix,822,53,-0.549368645471326,-0.4690000000000083
F1_2021_1065_italian_grand_prix,F1,2021,1065_italian_grand_prix,830,24,-0.9563280215726155,-0.697499999999998
F1_2021_1065_italian_grand_prix,F1,2021,1065_italian_grand_prix,832,53,-0.314784807873257,-0.15749999999999886
F1_2021_1065_italian_grand_prix,F1,2021,1065_italian_grand_prix,839,53,0.24017382633411657,0.18999999999999773
F1_2021_1065_italian_grand_prix,F1,2021,1065_italian_grand_prix,840,53,0.0518088517842014,0.0799999999999983
F1_2021_1065_italian_grand_prix,F1,2021,1065_italian_grand_prix,841,51,0.09912501146555397,0.07250000000000512
F1_2021_1065_italian_grand_prix,F1,2021,1065_italian_grand_prix,842,2,0.8468578860470333,4.077750000000009
F1_2021_1065_italian_grand_prix,F1,2021,1065_italian_grand_prix,844,53,-0.5619772198463864,-0.3810000000000002
F1_2021_1065_italian_grand_prix,F1,2021,1065_italian_grand_prix,846,53,-0.7500371471061533,-0.5020000000000095
F1_2021_1065_italian_grand_prix,F1,2021,1065_italian_grand_prix,847,53,0.21574659964882412,0.20700000000000784
F1_2021_1065_italian_grand_prix,F1,2021,1065_italian_grand_prix,849,52,0.33067909314314486,0.25475000000000847
F1_2021_1065_italian_grand_prix,F1,2021,1065_italian_grand_prix,853,37,1.8705073125589622,1.5134999999999934
F1_2021_1065_italian_grand_prix,F1,2021,1065_italian_grand_prix,854,49,1.7214669427727358,1.2049999999999983
F1_2021_1065_italian_grand_prix,F1,2021,1065_italian_grand_prix,9,53,0.5032526897705717,0.36950000000001637
F1_2021_1066_russian_grand_prix,F1,2021,1066_russian_grand_prix,1,52,-0.5627606887706003,-0.9254999999999995
F1_2021_1066_russian_grand_prix,F1,2021,1066_russian_grand_prix,20,51,0.04570479896327105,0.05300000000001148
F1_2021_1066_russian_grand_prix,F1,2021,1066_russian_grand_prix,4,52,-0.20761243391941095,-0.26550000000000296
F1_2021_1066_russian_grand_prix,F1,2021,1066_russian_grand_prix,8,52,0.0028637231645858587,0.005000000000002558
F1_2021_1066_russian_grand_prix,F1,2021,1066_russian_grand_prix,815,52,-0.31458627152779733,-0.45249999999999346
F1_2021_1066_russian_grand_prix,F1,2021,1066_russian_grand_prix,817,51,-0.27253353036787287,-0.4484999999999957
F1_2021_1066_russian_grand_prix,F1,2021,1066_russian_grand_prix,822,52,0.20185890471600368,0.1560000000000059
F1_2021_1066_russian_grand_prix,F1,2021,1066_russian_grand_prix,830,52,-0.17100371181811497,-0.22274999999999778
F1_2021_1066_russian_grand_prix,F1,2021,1066_russian_grand_prix,832,52,-0.26051555527647713,-0.417500000000004
F1_2021_1066_russian_grand_prix,F1,2021,1066_russian_grand_prix,839,51,0.042138015149814106,0.05299999999999727
F1_2021_1066_russian_grand_prix,F1,2021,1066_russian_grand_prix,840,51,-0.009876384129977836,-0.010000000000005116
F1_2021_1066_russian_grand_prix,F1,2021,1066_russian_grand_prix,841,51,0.5775435599222016,0.7924999999999898
F1_2021_1066_russian_grand_prix,F1,2021,1066_russian_grand_prix,842,51,0.21558867435500542,0.16749999999998977
F1_2021_1066_russian_grand_prix,F1,2021,1066_russian_grand_prix,844,50,-0.2937096306664937,-0.3090000000000046
F1_2021_1066_russian_grand_prix,F1,2021,1066_russian_grand_prix,846,52,-0.7799257164030815,-0.8515000000000015
F1_2021_1066_russian_grand_prix,F1,2021,1066_russian_grand_prix,847,52,0.05337007671241419,0.08924999999999983
F1_2021_1066_russian_grand_prix,F1,2021,1066_russian_grand_prix,849,44,0.09139266199626817,0.11849999999999028
F1_2021_1066_russian_grand_prix,F1,2021,1066_russian_grand_prix,852,51,0.33248914740781144,0.3919999999999959
F1_2021_1066_russian_grand_prix,F1,2021,1066_russian_grand_prix,853,48,1.7098257232110967,1.7242499999999978
F1_2021_1066_russian_grand_prix,F1,2021,1066_russian_grand_prix,854,30,1.3930535507313913,1.6489999999999938
F1_2021_1067_turkish_grand_prix,F1,2021,1067_turkish_grand_prix,1,57,-0.45086784724020756,-0.6299999999999955
F1_2021_1067_turkish_grand_prix,F1,2021,1067_turkish_grand_prix,20,55,0.013094359604595603,0.016999999999995907
F1_2021_1067_turkish_grand_prix,F1,2021,1067_turkish_grand_prix,4,56,0.3562948187621545,0.4197500000000076
F1_2021_1067_turkish_grand_prix,F1,2021,1067_turkish_grand_prix,8,56,0.2659022776201241,0.3722500000000011
F1_2021_1067_turkish_grand_prix,F1,2021,1067_turkish_grand_prix,815,57,-0.5721331102744502,-0.8019999999999925
F1_2021_1067_turkish_grand_prix,F1,2021,1067_turkish_grand_prix,817,56,0.2173041201916637,0.2225000000000037
F1_2021_1067_turkish_grand_prix,F1,2021,1067_turkish_grand_prix,822,57,-1.0630228892662996,-1.3309999999999889
F1_2021_1067_turkish_grand_prix,F1,2021,1067_turkish_grand_prix,830,57,-0.7716562622206136,-1.1119999999999948
F1_2021_1067_turkish_grand_prix,F1,2021,1067_turkish_grand_prix,832,57,-0.4014469565717233,-0.7164999999999964
F1_2021_1067_turkish_grand_prix,F1,2021,1067_turkish_grand_prix,839,57,0.18245324371287466,0.30100000000000193
F1_2021_1067_turkish_grand_prix,F1,2021,1067_turkish_grand_prix,840,57,-0.2501323104528433,-0.33200000000000784
F1_2021_1067_turkish_grand_prix,F1,2021,1067_turkish_grand_prix,841,56,0.23378270935990123,0.284249999999993
F1_2021_1067_turkish_grand_prix,F1,2021,1067_turkish_grand_prix,842,57,-0.5635013667979982,-0.7715000000000032
F1_2021_1067_turkish_grand_prix,F1,2021,1067_turkish_grand_prix,844,57,-0.6092468652096565,-1.1069999999999993
F1_2021_1067_turkish_grand_prix,F1,2021,1067_turkish_grand_prix,846,58,-0.4567744524260801,-0.5617500000000035
F1_2021_1067_turkish_grand_prix,F1,2021,1067_turkish_grand_prix,847,56,0.3383488999532251,0.41125000000000256
F1_2021_1067_turkish_grand_prix,F1,2021,1067_turkish_grand_prix,849,56,0.31669556884611083,0.4234999999999971
F1_2021_1067_turkish_grand_prix,F1,2021,1067_turkish_grand_prix,852,56,0.17885575518140912,0.18924999999999415
F1_2021_1067_turkish_grand_prix,F1,2021,1067_turkish_grand_prix,853,55,1.6173118008077683,1.9410000000000025
F1_2021_1067_turkish_grand_prix,F1,2021,1067_turkish_grand_prix,854,55,1.614880106696562,1.843999999999994
F1_2021_1069_united_states_grand_prix,F1,2021,1069_united_states_grand_prix,1,54,-1.3200839723669238,-2.224500000000006
F1_2021_1069_united_states_grand_prix,F1,2021,1069_united_states_grand_prix,20,53,0.09300879923406664,0.18899999999999295
F1_2021_1069_united_states_grand_prix,F1,2021,1069_united_states_grand_prix,4,46,0.024182393098813412,0.06425000000000125
F1_2021_1069_united_states_grand_prix,F1,2021,1069_united_states_grand_prix,8,53,0.22130478979472262,0.292500000000004
F1_2021_1069_united_states_grand_prix,F1,2021,1069_united_states_grand_prix,815,56,-0.6576013835118617,-1.1920000000000073
F1_2021_1069_united_states_grand_prix,F1,2021,1069_united_states_grand_prix,817,55,-0.3962099544491655,-0.6724999999999994
F1_2021_1069_united_states_grand_prix,F1,2021,1069_united_states_grand_prix,822,55,-0.3089274178505736,-0.7295000000000016
F1_2021_1069_united_states_grand_prix,F1,2021,1069_united_states_grand_prix,830,54,-1.2230933977005658,-2.0064999999999955
F1_2021_1069_united_states_grand_prix,F1,2021,1069_united_states_grand_prix,832,54,-0.30194349718707203,-0.5560000000000045
F1_2021_1069_united_states_grand_prix,F1,2021,1069_united_states_grand_prix,839,37,0.34102833119350645,0.7325000000000017
F1_2021_1069_united_states_grand_prix,F1,2021,1069_united_states_grand_prix,840,54,0.3511121902499811,0.5985000000000014
F1_2021_1069_united_states_grand_prix,F1,2021,1069_united_states_grand_prix,841,54,0.201149589195462,0.3189999999999955
F1_2021_1069_united_states_grand_prix,F1,2021,1069_united_states_grand_prix,842,12,0.031228209622676497,0.030749999999997613
F1_2021_1069_united_states_grand_prix,F1,2021,1069_united_states_grand_prix,844,55,-0.7624269046958736,-1.1890000000000072
F1_2021_1069_united_states_grand_prix,F1,2021,1069_united_states_grand_prix,846,55,-0.40802133940922586,-0.6720000000000113
F1_2021_1069_united_states_grand_prix,F1,2021,1069_united_states_grand_prix,847,53,0.3512183985959205,0.561000000000007
F1_2021_1069_united_states_grand_prix,F1,2021,1069_united_states_grand_prix,849,53,0.7300732603384876,1.2310000000000088
F1_2021_1069_united_states_grand_prix,F1,2021,1069_united_states_grand_prix,852,53,0.1091601633591326,0.13299999999999557
F1_2021_1069_united_states_grand_prix,F1,2021,1069_united_states_grand_prix,853,51,1.6888042940334653,2.358000000000004
F1_2021_1069_united_states_grand_prix,F1,2021,1069_united_states_grand_prix,854,52,0.8614505634591685,1.3945000000000007
F1_2021_1070_mexico_city_grand_prix,F1,2021,1070_mexico_city_grand_prix,1,70,-0.9033498029905923,-1.1480000000000032
F1_2021_1070_mexico_city_grand_prix,F1,2021,1070_mexico_city_grand_prix,20,69,-0.138471143291075,-0.1740000000000066
F1_2021_1070_mexico_city_grand_prix,F1,2021,1070_mexico_city_grand_prix,4,69,-0.03281468387872962,-0.05499999999999261
F1_2021_1070_mexico_city_grand_prix,F1,2021,1070_mexico_city_grand_prix,8,69,-0.05469634300827757,-0.08499999999999375
F1_2021_1070_mexico_city_grand_prix,F1,2021,1070_mexico_city_grand_prix,815,70,-0.9324743141040939,-1.251250000000006
F1_2021_1070_mexico_city_grand_prix,F1,2021,1070_mexico_city_grand_prix,817,69,0.31698117839567097,0.3954999999999984
F1_2021_1070_mexico_city_grand_prix,F1,2021,1070_mexico_city_grand_prix,822,66,0.2798868158600589,0.36199999999999477
F1_2021_1070_mexico_city_grand_prix,F1,2021,1070_mexico_city_grand_prix,830,70,-1.0716932734761482,-1.5037499999999966
F1_2021_1070_mexico_city_grand_prix,F1,2021,1070_mexico_city_grand_prix,832,70,-0.35303289601729804,-0.45700000000000074
F1_2021_1070_mexico_city_grand_prix,F1,2021,1070_mexico_city_grand_prix,839,69,0.4527125879415435,0.49099999999999966
F1_2021_1070_mexico_city_grand_prix,F1,2021,1070_mexico_city_grand_prix,840,67,0.17001783340355653,0.2154999999999916
F1_2021_1070_mexico_city_grand_prix,F1,2021,1070_mexico_city_grand_prix,841,69,0.4066516400423385,0.49449999999998795
F1_2021_1070_mexico_city_grand_prix,F1,2021,1070_mexico_city_grand_prix,842,70,-0.335669641825331,-0.4922499999999985
F1_2021_1070_mexico_city_grand_prix,F1,2021,1070_mexico_city_grand_prix,844,70,-0.20395690798027533,-0.29399999999999693
F1_2021_1070_mexico_city_grand_prix,F1,2021,1070_mexico_city_grand_prix,846,69,0,0
F1_2021_1070_mexico_city_grand_prix,F1,2021,1070_mexico_city_grand_prix,847,68,0.79211978620585,1.044249999999991
F1_2021_1070_mexico_city_grand_prix,F1,2021,1070_mexico_city_grand_prix,849,67,0.7184010608616582,0.9950000000000045
F1_2021_1070_mexico_city_grand_prix,F1,2021,1070_mexico_city_grand_prix,853,65,1.7391105451941828,2.1085000000000065
F1_2021_1071_s_o_paulo_grand_prix,F1,2021,1071_s_o_paulo_grand_prix,1,70,-0.9384615372705256,-1.5655000000000072
F1_2021_1071_s_o_paulo_grand_prix,F1,2021,1071_s_o_paulo_grand_prix,20,70,0.004504179950776514,0.01199999999999335
F1_2021_1071_s_o_paulo_grand_prix,F1,2021,1071_s_o_paulo_grand_prix,4,69,0.04938210206637084,0.08299999999999841
F1_2021_1071_s_o_paulo_grand_prix,F1,2021,1071_s_o_paulo_grand_prix,8,70,0.03418757260070837,0.0417500000000004
F1_2021_1071_s_o_paulo_grand_prix,F1,2021,1071_s_o_paulo_grand_prix,815,69,-0.9131961277969339,-1.2980000000000018
F1_2021_1071_s_o_paulo_grand_prix,F1,2021,1071_s_o_paulo_grand_prix,817,48,-0.13172851985781664,-0.2152499999999975
F1_2021_1071_s_o_paulo_grand_prix,F1,2021,1071_s_o_paulo_grand_prix,822,71,-0.8855718311157809,-1.2819999999999965
F1_2021_1071_s_o_paulo_grand_prix,F1,2021,1071_s_o_paulo_grand_prix,830,71,-0.8338291452858917,-1.4899999999999949
F1_2021_1071_s_o_paulo_grand_prix,F1,2021,1071_s_o_paulo_grand_prix,832,70,-0.4466187873239196,-0.6794999999999973
F1_2021_1071_s_o_paulo_grand_prix,F1,2021,1071_s_o_paulo_grand_prix,839,70,0.005555063869718865,0.005750000000006139
F1_2021_1071_s_o_paulo_grand_prix,F1,2021,1071_s_o_paulo_grand_prix,840,46,0.32090596457319437,0.4584999999999937
F1_2021_1071_s_o_paulo_grand_prix,F1,2021,1071_s_o_paulo_grand_prix,841,68,0.32822910285603457,0.39050000000000296
F1_2021_1071_s_o_paulo_grand_prix,F1,2021,1071_s_o_paulo_grand_prix,842,69,-0.19375377549774125,-0.3125000000000142
F1_2021_1071_s_o_paulo_grand_prix,F1,2021,1071_s_o_paulo_grand_prix,844,70,-0.5453007882846308,-0.6932499999999919
F1_2021_1071_s_o_paulo_grand_prix,F1,2021,1071_s_o_paulo_grand_prix,846,65,0.12124098628795636,0.19650000000001455
F1_2021_1071_s_o_paulo_grand_prix,F1,2021,1071_s_o_paulo_grand_prix,847,69,0.44678414177396536,0.7335000000000065
F1_2021_1071_s_o_paulo_grand_prix,F1,2021,1071_s_o_paulo_grand_prix,849,69,0.36783536876761647,0.5890000000000128
F1_2021_1071_s_o_paulo_grand_prix,F1,2021,1071_s_o_paulo_grand_prix,852,65,0.30157312856369684,0.41450000000000387
F1_2021_1071_s_o_paulo_grand_prix,F1,2021,1071_s_o_paulo_grand_prix,853,68,1.0470173051425467,1.3982500000000044
F1_2021_1071_s_o_paulo_grand_prix,F1,2021,1071_s_o_paulo_grand_prix,854,66,0.6609611208770199,0.9197500000000005
F1_2021_1072_saudi_arabian_grand_prix,F1,2021,1072_saudi_arabian_grand_prix,1,50,-1.293825694998092,-1.742750000000001
F1_2021_1072_saudi_arabian_grand_prix,F1,2021,1072_saudi_arabian_grand_prix,20,44,0.43951334058316655,0.6947499999999991
F1_2021_1072_saudi_arabian_grand_prix,F1,2021,1072_saudi_arabian_grand_prix,4,47,0.46030704798562844,0.5585000000000093
F1_2021_1072_saudi_arabian_grand_prix,F1,2021,1072_saudi_arabian_grand_prix,8,49,0.4229685655330564,0.630500000000012
F1_2021_1072_saudi_arabian_grand_prix,F1,2021,1072_saudi_arabian_grand_prix,815,14,-0.7118388739845181,-1.1387500000000017
F1_2021_1072_saudi_arabian_grand_prix,F1,2021,1072_saudi_arabian_grand_prix,817,50,-0.07315363395207095,-0.09799999999999187
F1_2021_1072_saudi_arabian_grand_prix,F1,2021,1072_saudi_arabian_grand_prix,822,50,-0.5476346866277951,-0.8397499999999951
F1_2021_1072_saudi_arabian_grand_prix,F1,2021,1072_saudi_arabian_grand_prix,830,50,-0.6229058109675727,-1.5947499999999977
F1_2021_1072_saudi_arabian_grand_prix,F1,2021,1072_saudi_arabian_grand_prix,832,50,-0.06648834037787069,-0.15625
